species_id,fish_id,hw,TLmm,SLmm,BDmm,PAmm,BAmm,wg,CPDmm,CFDmm,Mamm,CFAmm
pepwar,JML03/17.12.25,2.35,18.1,14.83,5.52,53.46,57.74,,,,,
pesdie,05LARV0073,1.6,12.68101266,10.14683544,4.816455696,31.8378465,32.59093094,0.02,1.650632911,3.293670886,17.78561128,6.986059926
pesdie,05LARV0074,1.6,11.7888598,9.884551297,4.172815996,29.22361068,28.62865593,0.02,1.547250655,2.62080457,17.19702538,4.235511194
pesdie,05LARV0102,1.5,12.0525641,9.220512821,4.871794872,25.80539119,34.0729783,0.01,1.8,2.692307692,15.07232084,5.341880342
pesdie,05LARV0103,1.6,12.2490887,9.743620899,4.744835966,29.01101237,31.87520393,0.02,1.718104496,2.456865128,5.610272113,16.47648336
pesdie,05LARV0104,1.6,7.95515364,5.356648519,3.50650549,16.50196364,19.70358301,0.02,1.663744579,2.414874965,9.724067328,4.512920914
pesdie,05LARV0131,,,,,,,,,,,
pesdie,05LARV0132,,,,,,,,,,,
pesdie,05LARV0133,,,,,,,,,,,
pesdie,05LARV0191,,,,,,,,,,,
pesdie,05LARV0192,,,,,,,,,,,
pesdie,05LARV0193,,,,,,,,,,,
pesdie,05LARV0194,,,,,,,,,,,
pesdie,05LARV0213,,,,,,,,,,,
pesdie,05LARV0214,,,,,,,,,,,
pesdie,05LARV0215,,,,,,,,,,,
pesdie,tci03nov15b,1.6,13.63276679,10.49707439,4.607411535,25.59444313,35.57509591,0.04,1.319235194,3.215361858,17.79261114,4.421139712
pesdie,tci03nov22o,1.9,16.576886,13.35562786,6.450952037,47.29380121,56.51220757,0.06,2.295978363,4.332079022,24.67573225,10.24986637
pesdie,tci03oct25o,2.2,16.93829328,12.90912773,6.19700243,51.80602192,54.37216571,0.09,,,,
pesdie,tci03oct25p,2.3,15.38242033,12.55988336,5.908769006,44.16909429,49.370052,0.08,,,,
pesdie,tci03oct25u,1.9,15.04208983,11.38434801,5.08770977,35.79533749,41.04842715,0.12,,,,
pesdie,tci03oct25w,2,16.12222716,12.54631688,5.926090608,41.13516949,47.78640884,0.07,,,,
pesdie,05LARV0032,1.5,12.34927724,9.056293336,4.479962393,28.79711707,27.81649582,0.02,1.414972382,2.352802915,14.62644939,5.524626777
pesdie,05LARV0033,1.6,12.14131218,8.768324922,4.333093006,24.93658138,28.83517835,0.02,1.441961067,2.405671714,15.19008895,6.179998164
pesdie,05LARV0034,1.5,11.48408586,8.499876635,4.687885517,25.82668369,30.97071379,0.02,1.4803849,2.714038983,15.35599519,5.341877415
pesdie,05LARV0049,1.9,13.56776356,11.06246152,4.835465554,,35.2060122,0.02,1.410686187,2.713279059,20.34104348,
pesdie,05LARV0050,1.6,13.16680544,9.790452401,4.92645018,29.93176732,32.57011515,0.02,1.532750486,2.865667499,17.08667238,6.244410843
pesdie,05LARV0051,1.7,12.01024496,9.382018782,4.29434557,25.30820885,28.91812207,0.02,1.468444211,2.098246536,12.95600876,5.757746901
pesdie,05LARV0068,1.7,12.78364999,10.50508429,4.628043885,27.98927818,33.99976756,0.03,1.672464544,2.408348943,17.74504125,5.021421509
pesdie,05LARV0016,1.7,12.91512915,8.826568266,4.183271833,33.69295686,28.77593352,0.02,1.59901599,2.923739237,14.81158723,8.532926658
pesdie,05LARV0019,1.8,13.00803261,9.595971706,4.363985134,32.84354009,31.08996814,0.02,1.558566119,2.704711665,13.55424871,8.221665177
pesdor,05LARV0321,2.1,14.97375656,11.78705324,5.628592852,38.0122415,46.992126,0.03,1.874531367,2.749312672,24.09732483,8.714392259
pesleu,05LARV0158,1.8,14.2097561,11.64634146,5.145121951,39.48542534,44.40809042,0.03,1.954878049,2.563414634,18.23319453,6.960142772
pesleu,05LARV0159,,,,,,,,,,,
pesleu,tci03nov21o,1.4,14.38591612,11.75881633,5.22972522,36.95447549,43.12077402,0.06,1.64399093,3.418367347,21.30992231,7.137586705
pesleu,tci03oct27a,1.3,13.70932322,10.85712384,4.925134757,31.06141161,35.41461487,0.04,1.426626029,2.723558783,14.13329546,5.59276494
pesleu,tci03oct30a,1.6,13.20603015,10.54120603,3.973869347,25.13067852,29.24168582,0.02,,,,
pesleu,tci03oct30b,,11.91441694,9.521675815,4.328441806,22.98869931,29.01821351,0.09,,,,
pesleu,tci03oct30d,1.6,14.39779694,11.37794866,5.241608646,29.61055031,44.54541213,0.04,,,,
pesleu,tci03oct30e,1.7,11.2693889,8.971220333,4.39263689,19.22811564,25.54071757,0.06,,,,
pesleu,tci03oct30f,1.7,13.89623706,10.91305239,5.035886394,28.81592646,37.8439005,0.04,,,,
pesleu,tci03oct30g,1.3,13.50917163,10.19745297,4.65942283,26.52325055,33.75469264,0.05,,,,
pespar,05LARV0115,2.1,16.62897274,13.27699083,5.599333413,48.99627003,54.32379969,0.06,1.785501726,3.73765028,30.09487494,9.053966614
pespar,05LARV0116,2.1,16.31071429,12.48452381,5.833333333,48.69614512,58.09240363,0.06,1.908333333,3.222619048,25.48185941,8.914399093
pespar,05LARV0137,2.1,16.00172712,12.83000247,5.540340489,50.60325472,54.49932485,0.05,1.732050333,3.291389094,29.12921189,9.100976337
pespar,05LARV0138,2.2,16.8738574,13.3308958,6.380255941,51.21652238,59.35650331,0.06,1.953686776,4.068251066,29.00982257,12.15055548
pespar,05LARV0139,2.6,16.18876512,12.96322913,6.015091628,46.53845094,54.57221559,0.06,1.824170559,2.914121452,25.59327881,8.679335024
pespar,05LARV0164,2.6,18.09897481,14.55511961,6.456144792,63.53142349,67.68034903,0.07,2.025060119,4.303252753,34.96951525,13.56810784
pespar,05LARV0165,2.3,16.75783133,13.16385542,6.386746988,57.27972129,57.16359414,0.07,2.172289157,4.103614458,28.52373349,9.275656844
pespar,05LARV0166,2.5,16.76051188,13.06032907,5.506398537,50.60750921,56.95015858,0.06,1.74527727,3.227300427,32.8867113,10.35322393
pespar,05LARV0167,2.2,17.32378719,13.20330823,5.699296383,50.46764782,58.58940395,0.06,1.867670658,3.613134181,28.73852168,10.54456893
pespar,05LARV0168,2.5,16.67037037,12.81111111,5.927160494,54.70202713,58.13138241,0.06,1.855555556,3.834567901,37.37235178,10.54717269
pespar,05LARV0169,1.9,16.03010116,11.82827535,5.759930915,44.59174025,52.73391807,0.05,1.854182087,3.456698742,23.90908666,11.06423043
pespar,05LARV0170,2.5,17.11153939,13.37509034,6.147916165,59.12377492,60.45859389,0.07,1.930860034,4.457961937,34.50216853,11.28792562
pespar,05LARV0171,2,16.00962117,12.86229705,5.894167168,46.05200593,53.34164506,0.04,1.683704149,4.096211666,25.42695554,9.979863095
pespar,05LARV0172,2.2,16.87906529,13.98578656,6.264755481,52.68182251,58.54341885,0.06,1.806793544,4.095398699,28.06021612,9.517839594
pespar,05LARV0173,,,,,,,,,,,
pespar,05LARV0174,,,,,,,,,,,
pespar,05LARV0175,,,,,,,,,,,
pespar,05LARV0176,,,,,,,,,,,
pespar,05LARV0177,,,,,,,,,,,
pespar,05LARV0178,,,,,,,,,,,
pespar,05LARV0179,2.4,17.12257746,13.2884829,6.048635971,55.03899273,61.62172941,0.07,1.978768053,4.090852981,30.78038907,11.15408158
pespar,05LARV0180,2.4,17.78148148,13.81358025,6.420987654,62.15515927,62.85627191,0.08,1.855555556,4.459259259,35.69577808,12.65051059
pespar,05LARV0181,2.6,17.71639951,13.972873,6.659679408,67.44501088,66.88246232,0.08,2.099876695,4.848335388,32.91669264,13.19708509
pespar,05LARV0182,,,,,,,,,,,
pespar,05LARV0183,,,,,,,,,,,
pespar,05LARV0184,,,,,,,,,,,
pespar,05LARV0185,,,,,,,,,,,
pespar,05LARV0186,,,,,,,,,,,
pespar,05LARV0187,,,,,,,,,,,
pespar,05LARV0236,,,,,,,,,,,
pespar,05LARV0237,,,,,,,,,,,
pespar,tci03nov15c,2,16.52636387,12.02231793,6.187026886,52.39221232,53.86139164,0.14,1.645692159,3.983220394,27.22671992,8.013493824
pespar,tci03nov21n,1.7,17.17302084,13.72664435,6.789070094,55.45667753,58.15996091,0.11,2.14985686,4.180246642,27.64518301,12.09647247
pespar,tci03oct25l,1.9,16.08764455,13.72124163,6.587340231,46.38353975,61.31992121,0.09,,,,
pespar,tci03oct25m,2,17.89787234,13.46382979,6.519148936,56.23459585,61.53614003,0.13,,,,
pespar,tci03oct25n,2,17.22656487,13.7714355,6.25159062,61.7149299,59.86069147,0.07,,,,
pespar,tci03oct25r,2,17.88671921,13.75485237,6.604517116,61.93698283,64.46234015,0.15,,,,
pespar,tci03oct25s,2.3,17.88377316,13.85794497,6.537338574,59.11800303,58.89731936,0.1,,,,
pespar,tci03oct25t,2.2,16.17628622,13.81214138,6.310333189,48.29273285,59.87592071,0.1,,,,
pespar,tci03oct26a,1.8,17.93100862,13.88751406,6.452943382,56.14033904,63.59160111,0.15,,,,
pespar,tci03oct26b,1.9,17.52200536,13.83786197,6.761066463,49.44269985,59.26370516,0.1,,,,
pespar,tci03oct26c,2,16.68153153,12.83288288,5.488738739,41.97508319,48.07645483,0.07,,,,
pespar,tci03oct30c,1.8,17.5321322,13.4869176,6.441358733,61.70835974,62.98249596,0.12,,,,
pespar,05LARV0023,2.5,17.41485686,13.21816387,6.421520237,57.11473939,64.01236054,0.06,2.101431392,3.210760118,35.31033875,10.09519387
pespar,05LARV0024,2.5,16.58886894,12.64153202,6.561340515,60.62513945,56.57104813,0.06,2.184320766,3.427887493,33.85094625,11.0448919
pespar,05LARV0025,2.4,17.87137792,12.96735542,6.734319599,61.34892198,72.14178788,0.07,2.204425969,3.545665729,33.96314589,13.76763088
pespar,05LARV0002,,,,,,,,,,,
pespla,tci03oct25q,2,14.0144385,10.67219251,5.307486631,30.06949012,39.63796505,0.03,1.950273224,3.183060109,17.88049807,8.116097823
pespla,tci03oct25v,1.7,12.79028034,10.25511689,4.899602289,24.66467312,33.12852567,0.06,,,,
pespla,tci03oct26d,1.8,14.52468468,10.81081081,5.32036036,31.31693856,43.39388037,0.05,1.657931034,3.215172414,17.73602854,5.041617122
pespla,tci03oct26e,1.6,13.55765733,10.65720868,5.180065478,32.04534003,38.12505928,0.06,,,,
psLIa,16/12/01j27,1.7,17.64254721,14.99670273,3.704124933,54.35749532,47.50238561,,2.293925858,3.972681441,30.49307975,10.75904762
psLIa,16/12/01j34,1.85,17.49101,14.41940142,4.106520939,57.0889465,44.89571635,,2.399135248,3.842637217,26.02885368,10.46046112
psLIb,17/12/01j16,1.7,17.67858147,14.38888576,3.502306091,49.83266926,40.85132855,,2.215707202,3.801829309,22.9731908,9.782028048
psLIb,17/12/01j18,1.8,18.27316167,15.00191723,3.672536354,48.32595441,43.74339955,,2.273797413,4.102601366,28.28430866,10.4251145
psLIb,17/12/01j24,1.85,18.19837465,14.82167914,3.602373714,52.94793569,44.00342713,,,,,
psLIb,17/12/01j25,1.5,17.87256902,14.48442812,3.387324901,53.45831842,44.20288315,,,,,
psLIb,17/12/01j4,1.8,18.93019144,15.15223976,3.565062389,57.33548889,47.09504353,,,,,
psLIb,17/12/01j42,1.6,16.39486939,13.1665103,3.289714088,39.64019395,34.93268756,,,,,
psLIb,17/12/01j5,1.5,16.96570776,13.59030894,3.2766984,43.01381203,38.62521055,,,,,
psLIc,16/12/01j29,1.5,16.41284404,13.42621232,3.147706422,44.04150685,34.49565332,,2.330119161,3.461811082,22.11553679,9.363796402
psLIc,16/12/01j9,1.9,17.20622338,14.12713806,3.163413023,50.80845203,36.15156,,2.073258224,3.401179784,22.07819923,9.139720319
psLIc,17/12/01j32,1.6,19.20441552,14.27901921,3.41426575,50.97532876,41.57839832,,,,,
psLIc,17/12/01j38,1.6,16.85474116,13.9607969,3.336090059,47.37136907,40.09663968,,,,,
psLIc,28/11/00j21,1.75,15.86979491,12.93923221,3.092844951,43.11439731,34.90842247,,,,,
scscar,05LARV0094,2.2,9.631931749,7.304082876,3.780621572,13.6062455,20.26082846,0.01,1.096892139,1.964655698,7.798339399,3.030211881
seemys,05LARV0226,1.4,13.48150825,11.91543188,3.021322732,25.29510925,26.29646469,0,0.877002771,0.917961691,14.7300837,1.393190182
seemys,05LARV0294,1.9,10.98646507,8.657480795,4.639678088,23.26916066,27.53641248,0.01,1.22546031,2.076576027,12.19214808,4.772779917
seemys,05LARV0295,1.8,10.12379479,7.858588263,4.405427925,19.82237761,25.16407622,0.01,1.071301036,2.023568623,11.32100051,3.768943849
seemys,05LARV0014,1.8,11.12926829,8.364634146,4.975609756,33.00118977,33.22427127,0.01,1.219512195,2.537804878,22.12968471,5.681142177
seemys,05LARV0015,1.4,8.368529021,7.108724508,4.276577772,23.35660339,23.76432465,0.01,0.878484373,1.728007723,13.84796124,2.577380798
sepleo,JML03/14.12.5,2.9,21.32,17.75,6.25,75.43,74.9,0.121,2.298703315,4.038357015,38.2623728,13.63093368
sepleo,JML03/17.12.2,2.7,23.41,18.95,6.78,78.68,86.48,0.166,2.457625835,4.413729381,42.87934874,16.14313755
sepleo,JML03/17.12.4,2.65,22.58,18.12,6.27,70.18,81.54,0.119,,,,
sepleo,JML03/17.12.6,2.7,21.66,17.28,6.35,68.53,74.45,0.115,,,,
sepleo,JML03/19.12.1,2.8,20.66,16.98,6.48,77.4,72.58,0.126,,,,
sepleo,JML03/19.12.10,2.55,20.87,17.41,5.86,68.28,71.22,0.112,,,,
sepleo,JML03/19.12.12,2.6,23.06,18.06,6.77,74.15,85.66,0.126,,,,
sepleo,JML03/19.12.14,2.4,21.09,16.75,5.96,67.02,69.59,0.108,,,,
sepleo,JML03/19.12.4,2.7,21.89,17.65,6.3,72.16,75.16,0.119,,,,
sepleo,JML03/19.12.7,3,22.16,17.7,6.32,72.84,78.89,0.123,,,,
sepleo,10/12/01j28,2.5,23.40421685,19.90576484,6.199407923,80.74147495,91.86012719,,,,,
siLI6,16/12/01j15,3,31.26996962,27.20523375,8.085122023,183.1480891,161.6713933,,1.488292659,6.483837434,89.10866562,21.16310898
siLI6,17/12/01j19,3.1,31.08382685,27.0210868,7.955497188,162.4614963,154.677928,,1.641627699,5.730275594,98.65985335,22.36751952
siLI6,17/12/01j3,2.6,31.3949263,25.64910315,8.625565225,155.5602634,161.1522454,,,,,
siLI6,24/11/00j15,2.8,29.32224572,25.39800038,8.075370121,168.2969506,150.9774291,,,,,
siLI6,24/11/00j17,2.2,23.69409389,19.17718324,6.992428067,90.35865966,89.74709513,,,,,
siLI6,24/11/00j29,2.7,30.40235446,24.1960974,6.935978068,133.6717569,116.6442116,,,,,
spJEFFb,6/12/01j31,1.1,19.13697864,16.85365171,2.213928609,26.83920259,25.32172058,,1.073784722,2.640451389,14.70480083,4.551263503
spJEFFb,JML03/19.12.15,2.75,26.78,23.63,2.5,44.02,48.96,,1.510474257,2.398097517,34.71394052,4.996663582
sprat,21/12/00j15,2,33.31531653,28.78251469,4.276062428,94.18467878,103.7113315,,2.137931034,4.311034483,75.27705113,15.91438763
sprat,22/12/00j40,2.8,38.2524924,32.95305098,5.108534257,146.2221251,145.6159492,,2.733102071,4.000140159,103.3427048,18.70285639
sprat,23/11/01j3,2.9,37.88263544,34.86135324,5.343245288,132.4986409,135.8614736,,,,,
sprat,23/11/01j35,3.6,44.86392775,37.86799984,6.50122969,197.4239424,188.2495232,,,,,
sprat,6/12/01j39,2.3,30.21106644,26.20292002,3.740478206,66.93157771,72.07413353,,,,,
sprat,9/12/00j30,1.65,27.27360794,23.62614794,3.500988104,61.99688073,67.55993336,,,,,
sprat,JML03/12.12.1,1.7,23.13,20.26,2.42,41.53,41.69,,,,,
sprat,JML03/12.12.2,2.15,27.56,24.09,4.08,87.66,80.85,,,,,
sprat,JML03/12.12.3,1.95,29.08,26.3,3.59,68.56,71.16,,,,,
sprat,JML03/12.12.4,2,24.29,21.02,3.55,54.04,56.9,,,,,
sprat,JML03/12.12.5,1.8,26.86,22.78,2.87,56.52,59.98,,,,,
sprat,JML03/12.12.6,1.75,25.29,21.2,2.69,44.94,47.58,,,,,
sprat,26/12/00j23,3.7,49.23934544,41.24258227,7.392555296,261.4736605,272.1932398,,,,,
sprat,JML03/11.12.14,1.85,26.14,22.43,3.04,53.06,59.16,,,,,
sprat,JML03/11.12.16,1.45,22.11,19.45,2.36,41.58,43.28,,,,,
sprat,JML03/11.12.18,1.8,26.62,22.7,2.74,54.77,55.86,,,,,
spsbar,05LARV0100,1.3,17.46589156,15.4348084,2.491398742,21.0702502,28.17811683,0.01,1.310950291,1.783129671,14.91948244,3.77209556
spsbar,05LARV0147,1.1,17.45640409,15.78592904,2.335538184,18.38319709,27.52417314,0.01,1.301262778,1.468430547,13.91395405,2.690223965
spsbar,05LARV0148,1.2,15.66334494,,,,,0.01,,,,
spsbar,05LARV0249,1.3,17.22937989,15.05839856,2.050571945,19.02192923,21.47216249,0.01,0.970499699,1.930162553,12.65712211,3.987065958
spsbar,05LARV0301,1.1,19.25189736,16.91242019,1.931092639,23.6842331,25.30962164,0,0.993856162,2.421395013,15.3686292,4.818116047
spsbar,05LARV0035,1.8,22.67372824,19.57023344,2.841047092,30.53370013,41.26237204,0.03,1.48562947,1.686681959,25.34005793,5.102605522
spsbar,05LARV0052,,,,,,,,,,,
spsbar,05LARV0053,1.5,19.94058622,18.15685239,2.442566675,23.0365037,31.15549847,0.01,1.130182202,2.311196198,16.99192734,3.48641751
spsbar,05LARV0069,1.4,18.4328409,16.11818367,2.764653823,29.02208446,31.70553813,0.02,1.436449044,1.614133025,17.93140287,4.680981364
spsbar,05LARV0070,1.1,18.83682809,16.37319855,2.390547094,25.18206838,31.85312392,0,1.066867017,1.934294106,17.28409844,4.44115026
spsbar,05LARV0071,,,,,,,,,,,
sycel,05LARV0250,1.2,43.8097475,40.7469172,1.174398121,41.79009168,52.03762901,0.02,0.751614797,0.846741045,40.56259394,2.027440091
sycel,05LARV0251,1.2,42.68087698,40.58587089,1.811205847,39.59699781,49.98212275,0.04,0.981729598,2.326431181,43.46916582,3.516106587
sycel,05LARV0252,,,,,,,,,,,
syHunkown,05LARV0292,1,23.29208269,21.60455632,1.97440585,26.91514773,29.30804478,0,0.984390381,2.535508367,23.21703412,3.955201724
syHunkown,05LARV0327,1.1,24.31285714,22.17,1.738571429,27.40816327,33.67346939,0,0.714285714,0.714285714,21.14285714,3.387755102
syHunkown,05LARV0328,1.1,24.09227253,22.1496929,1.999714327,26.17619402,27.91039238,0.01,0.57134695,1.856877589,19.7902636,3.121557042
syHunkown,05LARV0329,1.1,24.35937723,22.4167976,1.276960434,22.83021131,27.99200171,0.01,0.605627767,0.714183688,18.64773292,3.121557042
tecben,1/01/01j9,5.95,35.57321429,28.86035714,11.49285714,174.6033163,228.9923469,,,,,
tecben,11/12/01j38,5.9,33.62984615,26.70184615,11.65815385,155.8655621,209.7742012,,3.811309524,8.336607143,68.45769558,47.50478316
tecben,14/11/01j5,5.2,32.32111318,25.50383192,9.903088572,106.6998831,178.7055803,,3.238476954,6.392785571,65.95349098,37.67385835
tecben,16/12/00j27,4.3,28.82653962,22.76689606,9.590612317,83.15630658,150.1276661,,,,,
tecben,24/11/00j30,5.5,34.19359159,26.61633241,10.86583855,167.7608489,212.6726285,,,,,
tecben,29/11/00j29,5,31.07361614,24.08091554,9.570273136,130.7566527,162.5842154,,,,,
tecros,05LARV0090,3.5,17.41303819,12.51033812,6.690586232,34.86620165,62.6615317,0.1,2.507905619,4.655801508,25.99063059,16.47897694
tecros,05LARV0091,,,,,,,,,,,
tecros,05LARV0289,3.6,17.95135135,14.08108108,6.309459459,30.02191381,57.90723156,0.12,1.644594595,2.394594595,20.56245435,9.824689554
tecros,05LARV0290,4.2,19.40605051,14.81126839,6.457119067,29.09885824,65.49650355,0.14,1.623646961,2.02053844,19.66243168,10.38006922
tecros,05LARV0300,3.8,18.67221892,14.49494349,6.096371208,38.58783528,62.46812805,0.12,1.47174301,2.154669839,17.02904103,9.342616024
teHunknown,05LARV0163,1.5,6.87625,5.75125,2.37875,5.734375,8.953125,0,0.625,0.625,2.734375,1.484375
teHunknown,05LARV0246,3.7,13.97320341,10.26309379,5.116930572,15.53317973,37.04522425,0.07,0.87819732,1.088915956,10.77085815,2.952342662
teHunknown,05LARV0314,2.3,8.816609811,7.501470415,2.716151041,6.351446631,13.96211253,0.01,0.831666863,0.896365134,3.196479677,2.089473728
teHunknown,05LARV0315,3.1,11.70357143,9.296428571,3.721428571,14.42743764,23.83786848,0.03,0.866666667,1.071428571,5.810657596,3.217120181
teHunknown,05LARV0316,2.7,9.931403325,7.435181956,3.29031508,9.773281365,18.8841965,0.02,0.937100337,1.039414022,5.569283434,2.284487622
testes,05LARV0092,4.9,29.12069381,23.93519634,8.220910624,71.87709962,139.4450554,0.37,2.288605155,3.495543243,49.17066827,18.06358277
testes,05LARV0118,3.4,16.90532033,13.63658808,5.726453524,33.84319016,56.80657943,0.09,1.486236267,3.711887421,17.98062332,9.950294091
testes,05LARV0119,3.6,20.95220678,15.80712021,6.756888564,49.70805141,76.27153463,0.16,2.104364789,3.300414533,31.92969331,14.68646974
testes,05LARV0120,3.6,18.09001233,14.1270037,5.676942047,41.20288086,59.28045478,0.12,1.378545006,3.871763255,20.90552073,13.01463691
trLIa,26/12/00j11,2.1,21.29280925,18.37796603,6.946240013,79.62974334,91.06345191,,2.8812,5.3748,39.968,18.96
trLIa,26/12/00j12,1.9,19.73699567,16.64221407,6.147882628,68.27293826,74.86761176,,2.104573606,4.572018421,32.67787679,11.67179614
trLIa,26/12/00j15,2.8,25.94335821,21.8138806,8.296567164,126.3777567,128.4489864,,,,,
trLIa,26/12/00j28,1.5,15.57654537,12.85755098,4.499517909,44.88578926,42.28940689,,,,,
trLIa,26/12/00j6,1.4,15.96060758,13.13336672,4.236020698,41.81089416,41.84209882,,,,,
trLIa,26/12/00j8,1.5,16.91742477,14.09097271,4.876137159,47.42803891,50.57195228,,,,,
